Entity,Code,Year,Coal (% growth)
Spain,ESP,1992,2.025
Spain,ESP,1993,-10.047
Spain,ESP,1994,3.095
Spain,ESP,1995,0.238
Spain,ESP,1996,-15.501
Spain,ESP,1997,14.525
Spain,ESP,1998,-4.707
Spain,ESP,1999,12.075
Spain,ESP,2000,6.8
Spain,ESP,2001,-8.445
Spain,ESP,2002,12.677
Spain,ESP,2003,-6.802
Spain,ESP,2004,4.571
Spain,ESP,2005,-2.546
Spain,ESP,2006,-12.699
Spain,ESP,2007,11.889
Spain,ESP,2008,-32.605
Spain,ESP,2009,-30.169
Spain,ESP,2010,-26.861
Spain,ESP,2011,85.457
Spain,ESP,2012,21.116
Spain,ESP,2013,-26.433
Spain,ESP,2014,2.123
Spain,ESP,2015,17.591
Spain,ESP,2016,-23.31
Spain,ESP,2017,28.131
Spain,ESP,2018,-17.819
Spain,ESP,2019,-66.144
Spain,ESP,2020,-53.535
Sri Lanka,LKA,1977,470.308
Sri Lanka,LKA,1978,4.001
Sri Lanka,LKA,1979,-35.112
Sri Lanka,LKA,1980,34.831
Sri Lanka,LKA,1981,-44.479
Sri Lanka,LKA,1982,1298.516
Sri Lanka,LKA,1983,0.495
Sri Lanka,LKA,1984,94.366
Sri Lanka,LKA,1985,-39.493
Sri Lanka,LKA,1986,-62.575
Sri Lanka,LKA,1987,-6.4
Sri Lanka,LKA,1988,-48.718
Sri Lanka,LKA,1989,-88.31
Sri Lanka,LKA,1990,-100
Sri Lanka,LKA,1992,0
Sri Lanka,LKA,1993,-32.068
Sri Lanka,LKA,1994,-9.938
Sri Lanka,LKA,1995,188.966
Sri Lanka,LKA,1996,-79.236
Sri Lanka,LKA,1997,-100
Sri Lanka,LKA,1999,-100
Sri Lanka,LKA,2001,-74.014
Sri Lanka,LKA,2002,12244.932
Sri Lanka,LKA,2003,449.161
Sri Lanka,LKA,2004,-73.693
Sri Lanka,LKA,2005,271.703
Sri Lanka,LKA,2006,-24.995
Sri Lanka,LKA,2007,-2.444
Sri Lanka,LKA,2008,34.822
Sri Lanka,LKA,2009,1.782
Sri Lanka,LKA,2010,2.159
Sri Lanka,LKA,2011,399.063
Sri Lanka,LKA,2012,52.456
Sri Lanka,LKA,2013,5.199
Sri Lanka,LKA,2014,91.924
Sri Lanka,LKA,2015,34.573
Sri Lanka,LKA,2016,5.864
Sri Lanka,LKA,2017,3.588
Sri Lanka,LKA,2018,-3.363
Sri Lanka,LKA,2019,12.531
Sri Lanka,LKA,2020,7.331
Sweden,SWE,1966,-4.577
Sweden,SWE,1967,-0.742
Sweden,SWE,1968,-12.634
Sweden,SWE,1969,-2.355
Sweden,SWE,1970,5.638
Sweden,SWE,1971,-9.854
Sweden,SWE,1972,-14.084
Sweden,SWE,1973,10.535
Sweden,SWE,1974,10.477
Sweden,SWE,1975,7.861
Sweden,SWE,1976,-4.004
Sweden,SWE,1977,-20.623
Sweden,SWE,1978,2.582
Sweden,SWE,1979,18.138
Sweden,SWE,1980,-4.69
Sweden,SWE,1981,-14.01
Sweden,SWE,1982,11.263
Sweden,SWE,1983,25.321
Sweden,SWE,1984,20.669
Sweden,SWE,1985,17.722
Sweden,SWE,1986,6.612
Sweden,SWE,1987,-1.263
Sweden,SWE,1988,-1.83
Sweden,SWE,1989,-5.715
Sweden,SWE,1990,4.502
Sweden,SWE,1991,-2.382
Sweden,SWE,1992,-6.884
Sweden,SWE,1993,1.815
Sweden,SWE,1994,1.49
Sweden,SWE,1995,-0.001
Sweden,SWE,1996,10.747
Sweden,SWE,1997,-14.554
Sweden,SWE,1998,0.677
Sweden,SWE,1999,-4.411
Sweden,SWE,2000,1.238
Sweden,SWE,2001,8.365
Sweden,SWE,2002,7.387
Sweden,SWE,2003,-1.956
Sweden,SWE,2004,2.883
Sweden,SWE,2005,-8.593
Sweden,SWE,2006,10.416
Sweden,SWE,2007,-6.823
Sweden,SWE,2008,0.029
Sweden,SWE,2009,-29.501
Sweden,SWE,2010,37.9
Sweden,SWE,2011,-10.707
Sweden,SWE,2012,-14.24
Sweden,SWE,2013,2.075
Sweden,SWE,2014,-6.199
Sweden,SWE,2015,-0.073
Sweden,SWE,2016,-1.874
Sweden,SWE,2017,-0.255
Sweden,SWE,2018,0.272
Sweden,SWE,2019,-0.779
Sweden,SWE,2020,-9.027
Switzerland,CHE,1966,-17.322
Switzerland,CHE,1967,-15.651
Switzerland,CHE,1968,-5.478
Switzerland,CHE,1969,-9.545
Switzerland,CHE,1970,-14.196
Switzerland,CHE,1971,-32.467
Switzerland,CHE,1972,-15.393
Switzerland,CHE,1973,-5.061
Switzerland,CHE,1974,-13.765
Switzerland,CHE,1975,-25.039
Switzerland,CHE,1976,-6.054
Switzerland,CHE,1977,16.667
Switzerland,CHE,1978,-10
Switzerland,CHE,1979,3.386
Switzerland,CHE,1980,46.366
Switzerland,CHE,1981,47.902
Switzerland,CHE,1982,-11.537
Switzerland,CHE,1983,-12.72
Switzerland,CHE,1984,28.475
Switzerland,CHE,1985,0.429
Switzerland,CHE,1986,-13.953
Switzerland,CHE,1987,-6.95
Switzerland,CHE,1988,-14.641
Switzerland,CHE,1989,3.403
Switzerland,CHE,1990,0
Switzerland,CHE,1991,-15.044
Switzerland,CHE,1992,-30.751
Switzerland,CHE,1993,-16.21
Switzerland,CHE,1994,1.226
Switzerland,CHE,1995,7.268
Switzerland,CHE,1996,-25.22
Switzerland,CHE,1997,-22.987
Switzerland,CHE,1998,-16.993
Switzerland,CHE,1999,3.937
Switzerland,CHE,2000,45.707
Switzerland,CHE,2001,4.506
Switzerland,CHE,2002,-7.794
Switzerland,CHE,2003,2.698
Switzerland,CHE,2004,-5.079
Switzerland,CHE,2005,11.439
Switzerland,CHE,2006,7.947
Switzerland,CHE,2007,11.963
Switzerland,CHE,2008,-10.137
Switzerland,CHE,2009,-5.64
Switzerland,CHE,2010,0.323
Switzerland,CHE,2011,-7.568
Switzerland,CHE,2012,-9.93
Switzerland,CHE,2013,7.737
Switzerland,CHE,2014,2.334
Switzerland,CHE,2015,-8.596
Switzerland,CHE,2016,-8.061
Switzerland,CHE,2017,-3.758
Switzerland,CHE,2018,-6.941
Switzerland,CHE,2019,-11.189
Switzerland,CHE,2020,0
Taiwan,TWN,1966,-0.536
Taiwan,TWN,1967,1.482
Taiwan,TWN,1968,0.797
Taiwan,TWN,1969,-8.199
Taiwan,TWN,1970,-2.296
Taiwan,TWN,1971,-11.197
Taiwan,TWN,1972,-4.754
Taiwan,TWN,1973,-10.503
Taiwan,TWN,1974,1.794
Taiwan,TWN,1975,-8.814
Taiwan,TWN,1976,5.904
Taiwan,TWN,1977,14.504
Taiwan,TWN,1978,10.34
Taiwan,TWN,1979,26.24
Taiwan,TWN,1980,18.311
Taiwan,TWN,1981,-7.712
Taiwan,TWN,1982,17.271
Taiwan,TWN,1983,34.989
Taiwan,TWN,1984,16.016
Taiwan,TWN,1985,5.932
Taiwan,TWN,1986,21.742
Taiwan,TWN,1987,8.194
Taiwan,TWN,1988,15.886
Taiwan,TWN,1989,4.308
Taiwan,TWN,1990,-1.199
Taiwan,TWN,1991,9.535
Taiwan,TWN,1992,15.549
Taiwan,TWN,1993,11.516
Taiwan,TWN,1994,4.21
Taiwan,TWN,1995,3.216
Taiwan,TWN,1996,13.079
Taiwan,TWN,1997,14.493
Taiwan,TWN,1998,8.555
Taiwan,TWN,1999,3.264
Taiwan,TWN,2000,17.992
Taiwan,TWN,2001,5.086
Taiwan,TWN,2002,8.589
Taiwan,TWN,2003,3.564
Taiwan,TWN,2004,6.831
Taiwan,TWN,2005,1.834
Taiwan,TWN,2006,4.969
Taiwan,TWN,2007,4.735
Taiwan,TWN,2008,-4.238
Taiwan,TWN,2009,-4.661
Taiwan,TWN,2010,7.307
Taiwan,TWN,2011,3.663
Taiwan,TWN,2012,-2.292
Taiwan,TWN,2013,2.058
Taiwan,TWN,2014,1.085
Taiwan,TWN,2015,-3.001
Taiwan,TWN,2016,-0.547
Taiwan,TWN,2017,3.317
Taiwan,TWN,2018,0.531
Taiwan,TWN,2019,-1.986
Taiwan,TWN,2020,-2.198
Thailand,THA,1966,44.444
Thailand,THA,1967,78.462
Thailand,THA,1968,10.345
Thailand,THA,1969,6.25
Thailand,THA,1970,6.618
Thailand,THA,1971,-21.207
Thailand,THA,1972,-21.399
Thailand,THA,1973,7.066
Thailand,THA,1974,49.953
Thailand,THA,1975,-4.415
Thailand,THA,1976,15.99
Thailand,THA,1977,-3.818
Thailand,THA,1978,28.784
Thailand,THA,1979,110.272
Thailand,THA,1980,8.128
Thailand,THA,1981,11.235
Thailand,THA,1982,30.356
Thailand,THA,1983,-3.985
Thailand,THA,1984,25.918
Thailand,THA,1985,100.856
Thailand,THA,1986,-1.887
Thailand,THA,1987,44.381
Thailand,THA,1988,3.032
Thailand,THA,1989,21.798
Thailand,THA,1990,38.386
Thailand,THA,1991,17.118
Thailand,THA,1992,7.027
Thailand,THA,1993,11.386
Thailand,THA,1994,15.631
Thailand,THA,1995,14.077
Thailand,THA,1996,21.67
Thailand,THA,1997,3.13
Thailand,THA,1998,-19.769
Thailand,THA,1999,6.317
Thailand,THA,2000,2.572
Thailand,THA,2001,11.322
Thailand,THA,2002,6.725
Thailand,THA,2003,2.139
Thailand,THA,2004,12.043
Thailand,THA,2005,8.093
Thailand,THA,2006,6.72
Thailand,THA,2007,12.384
Thailand,THA,2008,7.846
Thailand,THA,2009,0.336
Thailand,THA,2010,2.624
Thailand,THA,2011,1.69
Thailand,THA,2012,4.954
Thailand,THA,2013,-1.58
Thailand,THA,2014,10.255
Thailand,THA,2015,-1.826
Thailand,THA,2016,1.939
Thailand,THA,2017,0.397
Thailand,THA,2018,6.614
Thailand,THA,2019,-10.876
Thailand,THA,2020,1.879
Turkey,TUR,1966,11.281
Turkey,TUR,1967,-11.361
Turkey,TUR,1968,8.702
Turkey,TUR,1969,6.226
Turkey,TUR,1970,10.766
Turkey,TUR,1971,2.808
Turkey,TUR,1972,7.311
Turkey,TUR,1973,2.212
Turkey,TUR,1974,9.06
Turkey,TUR,1975,3.846
Turkey,TUR,1976,4.904
Turkey,TUR,1977,3.031
Turkey,TUR,1978,1.455
Turkey,TUR,1979,2.483
Turkey,TUR,1980,5.854
Turkey,TUR,1981,2.076
Turkey,TUR,1982,12.298
Turkey,TUR,1983,10.033
Turkey,TUR,1984,12.365
Turkey,TUR,1985,19.701
Turkey,TUR,1986,10.048
Turkey,TUR,1987,5.574
Turkey,TUR,1988,-3.318
Turkey,TUR,1989,12.69
Turkey,TUR,1990,6.177
Turkey,TUR,1991,6.828
Turkey,TUR,1992,-0.362
Turkey,TUR,1993,-7.469
Turkey,TUR,1994,0.298
Turkey,TUR,1995,4.387
Turkey,TUR,1996,12.486
Turkey,TUR,1997,11.713
Turkey,TUR,1998,3.753
Turkey,TUR,1999,-7.087
Turkey,TUR,2000,12.114
Turkey,TUR,2001,-17.844
Turkey,TUR,2002,4.444
Turkey,TUR,2003,8.006
Turkey,TUR,2004,6.101
Turkey,TUR,2005,0.321
Turkey,TUR,2006,18.103
Turkey,TUR,2007,12.596
Turkey,TUR,2008,0.448
Turkey,TUR,2009,4.399
Turkey,TUR,2010,1.748
Turkey,TUR,2011,7.764
Turkey,TUR,2012,7.722
Turkey,TUR,2013,-13.511
Turkey,TUR,2014,14.452
Turkey,TUR,2015,-3.837
Turkey,TUR,2016,10.701
Turkey,TUR,2017,2.605
Turkey,TUR,2018,3.554
Turkey,TUR,2019,2.59
Turkey,TUR,2020,-5.494
Turkmenistan,TKM,1986,0
Turkmenistan,TKM,1987,0
Turkmenistan,TKM,1988,-14.286
Turkmenistan,TKM,1989,16.667
Turkmenistan,TKM,1990,14.286
Turkmenistan,TKM,1991,-12.5
Turkmenistan,TKM,1992,-57.143
Turkmenistan,TKM,1993,-100
Turkmenistan,TKM,1995,0
Turkmenistan,TKM,1996,820
Turkmenistan,TKM,1997,-100
USSR,OWID_USS,1966,3.643
USSR,OWID_USS,1967,1.548
USSR,OWID_USS,1968,-0.872
USSR,OWID_USS,1969,1.434
USSR,OWID_USS,1970,-0.828
USSR,OWID_USS,1971,2.022
USSR,OWID_USS,1972,2.795
USSR,OWID_USS,1973,1.071
USSR,OWID_USS,1974,0.491
USSR,OWID_USS,1975,2.846
USSR,OWID_USS,1976,-0.108
USSR,OWID_USS,1977,1.796
USSR,OWID_USS,1978,-0.605
USSR,OWID_USS,1979,0.724
USSR,OWID_USS,1980,-3.044
USSR,OWID_USS,1981,-0.634
USSR,OWID_USS,1982,1.532
USSR,OWID_USS,1983,0.257
USSR,OWID_USS,1984,-0.944
USSR,OWID_USS,1985,0
USSR,OWID_USS,1986,0
USSR,OWID_USS,1987,0
USSR,OWID_USS,1988,0
USSR,OWID_USS,1989,0
USSR,OWID_USS,1990,0
USSR,OWID_USS,1991,0
USSR,OWID_USS,1992,0
USSR,OWID_USS,1993,0
USSR,OWID_USS,1994,0
USSR,OWID_USS,1995,0
USSR,OWID_USS,1996,0
USSR,OWID_USS,1997,0
USSR,OWID_USS,1998,0
USSR,OWID_USS,1999,0
USSR,OWID_USS,2000,0
USSR,OWID_USS,2001,0
USSR,OWID_USS,2002,0
USSR,OWID_USS,2003,0
USSR,OWID_USS,2004,0
USSR,OWID_USS,2005,0
USSR,OWID_USS,2006,0
USSR,OWID_USS,2007,0
USSR,OWID_USS,2008,0
USSR,OWID_USS,2009,0
USSR,OWID_USS,2010,0
USSR,OWID_USS,2011,0
USSR,OWID_USS,2012,0
USSR,OWID_USS,2013,0
USSR,OWID_USS,2014,0
USSR,OWID_USS,2015,0
USSR,OWID_USS,2016,0
USSR,OWID_USS,2017,0
USSR,OWID_USS,2018,0
USSR,OWID_USS,2019,0
USSR,OWID_USS,2020,0
Ukraine,UKR,1986,-0.722
Ukraine,UKR,1987,-0.909
Ukraine,UKR,1988,-5.685
Ukraine,UKR,1989,-8.814
Ukraine,UKR,1990,15.565
Ukraine,UKR,1991,-11.237
Ukraine,UKR,1992,-1.565
Ukraine,UKR,1993,-10.934
Ukraine,UKR,1994,-20.188
Ukraine,UKR,1995,-1.137
Ukraine,UKR,1996,-24.754
Ukraine,UKR,1997,-2.437
Ukraine,UKR,1998,2.482
Ukraine,UKR,1999,-1.087
Ukraine,UKR,2000,1.563
Ukraine,UKR,2001,-2.639
Ukraine,UKR,2002,0.629
Ukraine,UKR,2003,2.769
Ukraine,UKR,2004,-4.987
Ukraine,UKR,2005,1.146
Ukraine,UKR,2006,7.521
Ukraine,UKR,2007,6.371
Ukraine,UKR,2008,-2.014
Ukraine,UKR,2009,-14.182
Ukraine,UKR,2010,6.638
Ukraine,UKR,2011,8.468
Ukraine,UKR,2012,2.96
Ukraine,UKR,2013,-3.022
Ukraine,UKR,2014,-14.124
Ukraine,UKR,2015,-23.139
Ukraine,UKR,2016,18.673
Ukraine,UKR,2017,-20.626
Ukraine,UKR,2018,8.922
Ukraine,UKR,2019,-8.329
Ukraine,UKR,2020,-8.622
United Arab Emirates,ARE,2002,409.991
United Arab Emirates,ARE,2003,17.647
United Arab Emirates,ARE,2004,13.333
United Arab Emirates,ARE,2005,15.686
United Arab Emirates,ARE,2006,93.645
United Arab Emirates,ARE,2007,-51.86
United Arab Emirates,ARE,2008,153.182
United Arab Emirates,ARE,2009,-20.207
United Arab Emirates,ARE,2010,140.26
United Arab Emirates,ARE,2011,-32.392
United Arab Emirates,ARE,2012,210.728
United Arab Emirates,ARE,2013,28.016
United Arab Emirates,ARE,2014,11.492
United Arab Emirates,ARE,2015,-13.094
United Arab Emirates,ARE,2016,7.343
United Arab Emirates,ARE,2017,15.67
United Arab Emirates,ARE,2018,-9.806
United Arab Emirates,ARE,2019,2.968
United Arab Emirates,ARE,2020,30.998
United Kingdom,GBR,1966,-4.827
United Kingdom,GBR,1967,-6.586
United Kingdom,GBR,1968,0.076
United Kingdom,GBR,1969,-2.528
United Kingdom,GBR,1970,-5.683
United Kingdom,GBR,1971,-11.376
United Kingdom,GBR,1972,-12.407
United Kingdom,GBR,1973,8.312
United Kingdom,GBR,1974,-11.962
United Kingdom,GBR,1975,0.598
United Kingdom,GBR,1976,1.764
United Kingdom,GBR,1977,0.328
United Kingdom,GBR,1978,-2.581
United Kingdom,GBR,1979,7.493
United Kingdom,GBR,1980,-7.044
United Kingdom,GBR,1981,-0.543
United Kingdom,GBR,1982,-6.735
United Kingdom,GBR,1983,0.93
United Kingdom,GBR,1984,-28.942
United Kingdom,GBR,1985,33.004
United Kingdom,GBR,1986,7.998
United Kingdom,GBR,1987,2.446
United Kingdom,GBR,1988,-2.928
United Kingdom,GBR,1989,-3.743
United Kingdom,GBR,1990,-0.091
United Kingdom,GBR,1991,0.169
United Kingdom,GBR,1992,-5.975
United Kingdom,GBR,1993,-12.919
United Kingdom,GBR,1994,-6.631
United Kingdom,GBR,1995,-4.58
United Kingdom,GBR,1996,-6.511
United Kingdom,GBR,1997,-10.815
United Kingdom,GBR,1998,-2.496
United Kingdom,GBR,1999,-11.093
United Kingdom,GBR,2000,7.077
United Kingdom,GBR,2001,5.946
United Kingdom,GBR,2002,-8.228
United Kingdom,GBR,2003,6.703
United Kingdom,GBR,2004,-3.894
United Kingdom,GBR,2005,2.21
United Kingdom,GBR,2006,9.359
United Kingdom,GBR,2007,-6.217
United Kingdom,GBR,2008,-7.222
United Kingdom,GBR,2009,-16.348
United Kingdom,GBR,2010,3.81
United Kingdom,GBR,2011,1.685
United Kingdom,GBR,2012,23.877
United Kingdom,GBR,2013,-5.095
United Kingdom,GBR,2014,-19.525
United Kingdom,GBR,2015,-22.451
United Kingdom,GBR,2016,-51.969
United Kingdom,GBR,2017,-18.27
United Kingdom,GBR,2018,-16.299
United Kingdom,GBR,2019,-31.467
United Kingdom,GBR,2020,-11.021
United States,USA,1966,4.857
United States,USA,1967,-1.889
United States,USA,1968,3.5
United States,USA,1969,0.412
United States,USA,1970,-0.945
United States,USA,1971,-5.431
United States,USA,1972,4.126
United States,USA,1973,7.407
United States,USA,1974,-2.379
United States,USA,1975,-0.001
United States,USA,1976,7.275
United States,USA,1977,2.488
United States,USA,1978,-1.124
United States,USA,1979,9.255
United States,USA,1980,2.548
United States,USA,1981,3.143
United States,USA,1982,-3.683
United States,USA,1983,3.739
United States,USA,1984,7.4
United States,USA,1985,2.389
United States,USA,1986,-1.247
United States,USA,1987,4.334
United States,USA,1988,4.653
United States,USA,1989,1.186
United States,USA,1990,0.539
United States,USA,1991,-0.944
United States,USA,1992,0.689
United States,USA,1993,3.727
United States,USA,1994,0.375
United States,USA,1995,0.9
United States,USA,1996,4.546
United States,USA,1997,2.112
United States,USA,1998,0.981
United States,USA,1999,-0.153
United States,USA,2000,4.426
United States,USA,2001,-2.946
United States,USA,2002,-0.047
United States,USA,2003,1.903
United States,USA,2004,0.651
United States,USA,2005,1.47
United States,USA,2006,-1.533
United States,USA,2007,1.347
United States,USA,2008,-1.591
United States,USA,2009,-12.044
United States,USA,2010,5.803
United States,USA,2011,-5.646
United States,USA,2012,-11.596
United States,USA,2013,3.8
United States,USA,2014,-0.227
United States,USA,2015,-13.606
United States,USA,2016,-8.508
United States,USA,2017,-2.731
United States,USA,2018,-4.234
United States,USA,2019,-14.609
United States,USA,2020,-18.859
Uzbekistan,UZB,1986,13.208
Uzbekistan,UZB,1987,-16.667
Uzbekistan,UZB,1988,10
Uzbekistan,UZB,1989,12.727
Uzbekistan,UZB,1990,4.839
Uzbekistan,UZB,1991,-8.492
Uzbekistan,UZB,1992,-21.318
Uzbekistan,UZB,1993,-18.654
Uzbekistan,UZB,1994,0.998
Uzbekistan,UZB,1995,-17.37
Uzbekistan,UZB,1996,-6.575
Uzbekistan,UZB,1997,-0.651
Uzbekistan,UZB,1998,0.276
Uzbekistan,UZB,1999,-0.035
Uzbekistan,UZB,2000,14.005
Uzbekistan,UZB,2001,-16.176
Uzbekistan,UZB,2002,6.498
Uzbekistan,UZB,2003,-21.999
Uzbekistan,UZB,2004,35.139
Uzbekistan,UZB,2005,-5.052
Uzbekistan,UZB,2006,8.777
Uzbekistan,UZB,2007,-13.876
Uzbekistan,UZB,2008,26.287
Uzbekistan,UZB,2009,-4.804
Uzbekistan,UZB,2010,-16.631
Uzbekistan,UZB,2011,7.054
Uzbekistan,UZB,2012,35.317
Uzbekistan,UZB,2013,49.334
Uzbekistan,UZB,2014,-7.977
Uzbekistan,UZB,2015,-19.544
Uzbekistan,UZB,2016,18.124
Uzbekistan,UZB,2017,-5.57
Uzbekistan,UZB,2018,43.25
Uzbekistan,UZB,2019,-11.477
Uzbekistan,UZB,2020,32.762
Venezuela,VEN,1966,5
Venezuela,VEN,1967,4.762
Venezuela,VEN,1968,4.545
Venezuela,VEN,1969,4.348
Venezuela,VEN,1970,0
Venezuela,VEN,1971,494.517
Venezuela,VEN,1972,5.352
Venezuela,VEN,1973,81.221
Venezuela,VEN,1974,-25.107
Venezuela,VEN,1975,23.472
Venezuela,VEN,1976,-34.409
Venezuela,VEN,1977,54.963
Venezuela,VEN,1978,-69.193
Venezuela,VEN,1979,108.461
Venezuela,VEN,1980,-4.753
Venezuela,VEN,1981,-1.205
Venezuela,VEN,1982,-42.925
Venezuela,VEN,1983,39.932
Venezuela,VEN,1984,9.403
Venezuela,VEN,1985,32.407
Venezuela,VEN,1986,11.199
Venezuela,VEN,1987,31.364
Venezuela,VEN,1988,-27.309
Venezuela,VEN,1989,174.579
Venezuela,VEN,1990,-11.33
Venezuela,VEN,1991,-100
Venezuela,VEN,1993,680.001
Venezuela,VEN,1994,94.875
Venezuela,VEN,1995,-90.79
Venezuela,VEN,1996,214.286
Venezuela,VEN,1997,113.636
Venezuela,VEN,1998,4.255
Venezuela,VEN,1999,2.041
Venezuela,VEN,2000,262.006
Venezuela,VEN,2001,-62.983
Venezuela,VEN,2002,-62.687
Venezuela,VEN,2003,136.006
Venezuela,VEN,2004,-100
Venezuela,VEN,2006,564.714
Venezuela,VEN,2007,-43.953
Venezuela,VEN,2008,1.58
Venezuela,VEN,2009,68.394
Venezuela,VEN,2010,-16
Venezuela,VEN,2011,2.93
Venezuela,VEN,2012,2.847
Venezuela,VEN,2013,-0.346
Venezuela,VEN,2014,-6.25
Venezuela,VEN,2015,-33.333
Venezuela,VEN,2016,12.222
Venezuela,VEN,2017,-44.445
Venezuela,VEN,2018,-60
Venezuela,VEN,2019,-38.834
Venezuela,VEN,2020,-34.944
Vietnam,VNM,1966,5.042
Vietnam,VNM,1967,9.6
Vietnam,VNM,1968,10.949
Vietnam,VNM,1969,6.579
Vietnam,VNM,1970,6.79
Vietnam,VNM,1971,9.827
Vietnam,VNM,1972,-24.773
Vietnam,VNM,1973,43.97
Vietnam,VNM,1974,19.459
Vietnam,VNM,1975,38.997
Vietnam,VNM,1976,-5.588
Vietnam,VNM,1977,9.618
Vietnam,VNM,1978,-3.337
Vietnam,VNM,1979,3.413
Vietnam,VNM,1980,-14.704
Vietnam,VNM,1981,11.346
Vietnam,VNM,1982,10.585
Vietnam,VNM,1983,0.643
Vietnam,VNM,1984,0.106
Vietnam,VNM,1985,-0.603
Vietnam,VNM,1986,10.2
Vietnam,VNM,1987,11.489
Vietnam,VNM,1988,-6.328
Vietnam,VNM,1989,-19.678
Vietnam,VNM,1990,-14.236
Vietnam,VNM,1991,-3.419
Vietnam,VNM,1992,0.279
Vietnam,VNM,1993,-3.205
Vietnam,VNM,1994,10.413
Vietnam,VNM,1995,34.578
Vietnam,VNM,1996,11.702
Vietnam,VNM,1997,28.465
Vietnam,VNM,1998,7.26
Vietnam,VNM,1999,-25.147
Vietnam,VNM,2000,31.438
Vietnam,VNM,2001,9.284
Vietnam,VNM,2002,14.194
Vietnam,VNM,2003,16.424
Vietnam,VNM,2004,31.055
Vietnam,VNM,2005,4.715
Vietnam,VNM,2006,-38.739
Vietnam,VNM,2007,9.465
Vietnam,VNM,2008,89.606
Vietnam,VNM,2009,-6.169
Vietnam,VNM,2010,30.466
Vietnam,VNM,2011,19.174
Vietnam,VNM,2012,-7.183
Vietnam,VNM,2013,6.809
Vietnam,VNM,2014,20.826
Vietnam,VNM,2015,26.284
Vietnam,VNM,2016,8.212
Vietnam,VNM,2017,-0.08
Vietnam,VNM,2018,33.22
Vietnam,VNM,2019,30.654
Vietnam,VNM,2020,1.66
Western Africa,,1966,-5.368
Western Africa,,1967,-52.819
Western Africa,,1968,-82.691
Western Africa,,1969,22.256
Western Africa,,1970,78.685
Western Africa,,1971,95.047
Western Africa,,1972,30.42
Western Africa,,1973,1.715
Western Africa,,1974,-18.72
Western Africa,,1975,8.787
Western Africa,,1976,-7.701
Western Africa,,1977,5.01
Western Africa,,1978,-9.633
Western Africa,,1979,-1.699
Western Africa,,1980,-11.282
Western Africa,,1981,-8.482
Western Africa,,1982,-36.726
Western Africa,,1983,-2.555
Western Africa,,1984,14.165
Western Africa,,1985,19.883
Western Africa,,1986,24.175
Western Africa,,1987,-5.494
Western Africa,,1988,-33.131
Western Africa,,1989,5.618
Western Africa,,1990,1.557
Western Africa,,1991,-1.206
Western Africa,,1992,-19.881
Western Africa,,1993,-33.072
Western Africa,,1994,19.232
Western Africa,,1995,5.208
Western Africa,,1996,-7.726
Western Africa,,1997,-1.292
Western Africa,,1998,6.904
Western Africa,,1999,-1.478
Western Africa,,2000,-6.603
Western Africa,,2001,-12.44
Western Africa,,2002,55.156
Western Africa,,2003,-14.612
Western Africa,,2004,119.913
Western Africa,,2005,7.984
Western Africa,,2006,9.226
Western Africa,,2007,16.3
Western Africa,,2008,5.354
Western Africa,,2009,15.644
Western Africa,,2010,12.533
Western Africa,,2011,29.019
Western Africa,,2012,-4.364
Western Africa,,2013,0.274
Western Africa,,2014,42.803
Western Africa,,2015,14.451
Western Africa,,2016,82.981
Western Africa,,2017,1.161
Western Africa,,2018,6.144
Western Africa,,2019,-5.495
Western Africa,,2020,-9.654
World,OWID_WRL,1966,1.139
World,OWID_WRL,1967,-1.613
World,OWID_WRL,1968,1.496
World,OWID_WRL,1969,3.052
World,OWID_WRL,1970,1.547
World,OWID_WRL,1971,-0.543
World,OWID_WRL,1972,1.136
World,OWID_WRL,1973,2.968
World,OWID_WRL,1974,0.08
World,OWID_WRL,1975,1.937
World,OWID_WRL,1976,3.684
World,OWID_WRL,1977,2.958
World,OWID_WRL,1978,1.126
World,OWID_WRL,1979,4.654
World,OWID_WRL,1980,2.426
World,OWID_WRL,1981,1.4
World,OWID_WRL,1982,1.115
World,OWID_WRL,1983,3.091
World,OWID_WRL,1984,4.331
World,OWID_WRL,1985,4.29
World,OWID_WRL,1986,1.127
World,OWID_WRL,1987,3.934
World,OWID_WRL,1988,2.993
World,OWID_WRL,1989,0.957
World,OWID_WRL,1990,-1.214
World,OWID_WRL,1991,-0.972
World,OWID_WRL,1992,-0.36
World,OWID_WRL,1993,0.491
World,OWID_WRL,1994,0.384
World,OWID_WRL,1995,0.702
World,OWID_WRL,1996,2.382
World,OWID_WRL,1997,-0.171
World,OWID_WRL,1998,-0.63
World,OWID_WRL,1999,0.431
World,OWID_WRL,2000,3.58
World,OWID_WRL,2001,1.578
World,OWID_WRL,2002,3.924
World,OWID_WRL,2003,8.76
World,OWID_WRL,2004,6.941
World,OWID_WRL,2005,7.408
World,OWID_WRL,2006,5.259
World,OWID_WRL,2007,5.665
World,OWID_WRL,2008,1.359
World,OWID_WRL,2009,-1.508
World,OWID_WRL,2010,4.591
World,OWID_WRL,2011,4.806
World,OWID_WRL,2012,0.381
World,OWID_WRL,2013,1.82
World,OWID_WRL,2014,0.325
World,OWID_WRL,2015,-2.378
World,OWID_WRL,2016,-1.279
World,OWID_WRL,2017,0.505
World,OWID_WRL,2018,1.184
World,OWID_WRL,2019,-1.018
World,OWID_WRL,2020,-3.942
